comment_id,label_pass1_x,confidence,text,label_pass1_y,label_pass2,conf_pass2
Ugzr2cAI1zN4r45MmLB4AaABAg,Netral,0.7,"Bilang sama relawan ljokowi  sekarang jakawi jadi guru anak anak yang paling kecil sudah gak da apa apa nya,kecewa banget masyarakat",Netral,Netral,0.6
Ugy8uULUH5UdvOwptoR4AaABAg,Netral,0.5,"harus sampai di pe gadilan saja supaya tau diri roy suryo grop ini, masukin semua,oke",Netral,Negatif,0.85
UgyprxhzKbdVwMd6aZl4AaABAg,Netral,0.75,"Ooooooh ternyata ibu tifa ternyata nyalinya lebih kuat dari 2orang itu, contoh ibu Kartini di era yang sudah maju teknologinya",Netral,Netral,0.85
Ugx8mDRuyklprQwcinJ4AaABAg,Netral,0.8,"Tolong Roy Suryo Dan Pengacara Si Udin itu Di Kirim Ke Kalimantan Timur Balikpapan Atau Samarinda , Kandang Buaya Banyak Yang Kosong",Netral,Negatif,0.82
UgyGYgNuN9eej4OemSV4AaABAg,Netral,0.7,TDK ada damai sampai d penjara kelompokx Roy panci dkk,Netral,Negatif,0.88
UgzYmxOTTTOJOVyZZNZ4AaABAg,Netral,0.75,Mohon pak polisi Roy itu segera di tahan aja saya sudah muak kata katanya mulutnya berbusa.,Netral,Negatif,0.88
UgzmHZMnf7zlzcWkZM94AaABAg,Netral,0.65,Saya tetap setuju dgn Roy cs,Netral,Netral,0.85
UgxHNDtNJ_I3Vk92sCF4AaABAg,Netral,0.75,"Rrt SDH gila pool BKN setengah""",Netral,Negatif,0.78
UgzLcm15MNA0KK_Xjyx4AaABAg,Netral,0.7,LAWAN ROY JANGAN PERNAH TAKUT SAMA PENGHIANAT,Netral,Negatif,0.72
UgzleiAk2JIK86MPduN4AaABAg,Netral,0.75,"Emang pak jokowie hebat bisa menghidupkan perekonomian rakyat lewat media
Berapa banyak uang yg masuk baik dari sponsor dan YouTube",Netral,Netral,0.6
Ugzck4EqmOJqr2RzVpp4AaABAg,Netral,0.7,Gk usah kakehan omong mon rismon jantan tunggu di pengadilan😊,Netral,Negatif,0.68
UgyR-Vj-MVxkqTZCPnh4AaABAg,Netral,0.8,Roy cemgar cengir koyok wong gak sekolah,Netral,Negatif,0.75
Ugx-5M5QS-_qDvDWMkF4AaABAg,Netral,0.7,Cerdasssss RRT. Horas. Pantas jadi RI 1,Netral,Netral,0.85
UgzkV1-qpwF_XOsPSUZ4AaABAg,Netral,0.5,"Roy Suryo Cs seberapa kuat anda membantah, disemua diskusi di TV mereka selalu tersudut semua argumennya",Netral,Negatif,0.6
UgxP9eV3UFeSqWfwkXN4AaABAg,Netral,0.75,"Roy panci kalo mau masuk ke kandang krangkeng di driji besi pake kursi roda lgi biar ga dikrangkeng paling kan di luar krangkengan biar bisa muter2 
Di lokasi pondok krangkengan",Netral,Negatif,0.8
UgyAEOibS-Awhrg0gJp4AaABAg,Netral,0.65,"Ini soal kepercayaan.Ibaratnya ,,saya tidak percaya Roi seorang laki-laki,,",Netral,Negatif,0.72
UgxM5CkxnWqzHWoYN7p4AaABAg,Netral,0.8,Itu Roy Suryo itu seperti manusia primitif,Netral,Negatif,0.78
Ugx4GL0DUrT2t26OR1x4AaABAg,Netral,0.75,"Ada kata maaf maupun tidak, menurut pk Jkw itu tdak masalah, niat baik mereka & bersilaturahmi ke rumah beliau, itu sudah cukup bagi ke 2 belah pihak untuk bersepakat/ damai, maka kemudian terbit-lah sp3",Netral,Netral,0.6
UgyaKTIKVGpQMmPwb3R4AaABAg,Netral,0.7,"Yg penting dapat sp3 egi ,dhl aman yg penting roy panci lanjut pengadilan  week",Netral,Negatif,0.82
UgxwGQdw6Hsg_hAGVZN4AaABAg,Netral,0.75,"Aneh aneh, sedikit dikit tertawa, di mana lucunya, Roy Roy.",Netral,Negatif,0.6
Ugwyi9AuWpyil5zjNV14AaABAg,Netral,0.8,Mulutnya Suryo masukkan bola,Netral,Negatif,0.7
UgzzC7YrMVHDHLKYdud4AaABAg,Netral,0.8,Mba maaf ak ora bakal nonton selama ana mas roy,Netral,Negatif,0.6
UgxtoMsH1kzAwX1H3IR4AaABAg,Netral,0.65,Orang ini mantap jadi termul baru di lantik jkw suda bisa bangat cara ngibul nya,Netral,Netral,0.55
Ugx4ylEKE6VmDDanVkZ4AaABAg,Netral,0.65,Muluk  jkw lebih tdk bisa di percaya,Netral,Positif,0.6
Ugw4SZA856PP5JNr-hV4AaABAg,Netral,0.85,Rismon ❤,Netral,Netral,0.85
UgzPsJTVUjynbn9PyyZ4AaABAg,Netral,0.75,Mulyono gelembuk rakyat,Netral,Positif,0.62
Ugy02VaaX1Ih8wOWRUd4AaABAg,Netral,0.9,Roy Panci Tamba STRES,Netral,Negatif,0.8
UgyeOIflggahXqBR_Kd4AaABAg,Netral,0.8,rismon vs azwan 3 ronde aja ckup di ring,Netral,Netral,0.7
UgyJ2JkcPvp02zVLr3h4AaABAg,Netral,0.8,roi itu suruh jalan sendiri.,Netral,Netral,0.55
UgyOywBSSUkDX7kuaEZ4AaABAg,Netral,0.75,Maju terus pantang mundur RRT,Netral,Netral,0.9
Ugx4C_TKxC-2n6vzTmV4AaABAg,Netral,0.55,"😂😂😂
Om roy & om rismon sewot ga dapat sp3",Netral,Negatif,0.65
Ugy5k5nM7oYLJ4nTTZB4AaABAg,Netral,0.75,Jadi bos yg imbang kl menanyakan jangan cuman roy dan rismoon kl gtu bosnya berat sebelah gk baek,Netral,Netral,0.7
UgxSGmnnmtIjLSOzkWx4AaABAg,Netral,0.7,"Soal Embos tuan Roi suryo, bisa diraba walaupun dilapisi plastik kecuali plastik tebal misalanya setebal 1 mm
jangan seolah perkara emsbosed orang awam tidak tahu? karena embosed banyak digunakan pada kartu undangan jadi soal embos jangan seolah olah barang luar biasa",Netral,Negatif,0.7
UgwN71tF2y7rRw7ALip4AaABAg,Netral,0.8,Najis denger suara si rismon sma si panci😂,Netral,Negatif,0.72
Ugzsc2YfI5TDBasQDXJ4AaABAg,Netral,0.7,"Kubu Roisuryo CS, semua pendukung dengan semua Pengecara kubu Roisuryo CS, harus di hukum Berat",Netral,Negatif,0.88
UgwdMkud2kQ28wd9HS94AaABAg,Netral,0.7,Lanjutkan Roy Panci sampai masuk penjara,Netral,Negatif,0.88
Ugy2V6_glpyibWbo-Kx4AaABAg,Netral,0.75,sepertinya vion itu sepertinya mulut bang roi pasal kalau bicara tak ada sopan santunnya,Netral,Negatif,0.68
UgwUJYxOYGM7qUOBYHl4AaABAg,Netral,0.55,"Kalo penyidik sdh menetapkan orang jadi tersangka itu tidak main2,, 90% sdh bisa dipastikan bakal masuk penjara, jadi bolehlah si panci cengengas cengenges sama rismon tpi gk lama lagi bakal blung,, masuk dia",Netral,Negatif,0.78
UgwwGTSgZtB46-mMu2p4AaABAg,Netral,0.75,"Klo ada panci pasti kata2nya udah ngaco, kasar",Netral,Negatif,0.7
UgwftRQowsyrnuw_lBp4AaABAg,Netral,0.7,Sakti jokowidodo hanya yg bisa hentikan ini Presidin Prabowo ok boss,Netral,Netral,0.55
UgzEPbbVsjsfA-2RZo94AaABAg,Netral,0.8,Rismon yg egois,Netral,Negatif,0.72
UgzsKKpQfTUOVeuLHIt4AaABAg,Netral,0.75,RRT di jungkalkan oleh temannya sendiri,Netral,Netral,0.6
Ugzqk96lnIltpA688DR4AaABAg,Netral,0.7,"Mur termul, ko tiba tiba, lu baca atau denger ga wa Eggi yg dibacakan , jkw mengundang bertemu udah sejak 4 bulan yll,
Udahlah termul hobi berbohong",Netral,Netral,0.55
Ugyer4aBg5gsTz3Klq14AaABAg,Netral,0.7,Dungu. Itu kenapa setetmenya Egi gak sampai kelar. Padahal di situ pas akhir Egi ada bilang. Si Roy yang sok jagoan. Kalau full kan roy panci bisa denger di akhir pembicaraannya Egi. Harusnya sampai full  Supaya Roy gk besar kpala tu.,Netral,Negatif,0.65
UgzDDHPd0E1TboGyl6p4AaABAg,Netral,0.75,Rakyat yg mana yg kau perjuangkan RRT?,Netral,Negatif,0.65
UgyWweDCwA_9OZJjtPZ4AaABAg,Netral,0.8,tidak usah sebutkan nggak mau ada urusan dengan rismon melihat Caca tidak suka,Netral,Netral,0.55
Ugw7-zw7v6AQ_b3KioN4AaABAg,Netral,0.75,Y ampun si roy mulut nya asal nyablak knapa sih pihak plosi di biarkan si roy,Netral,Negatif,0.68
UgwwEoA3MhiFuzK5LfR4AaABAg,Netral,0.8,"DHL engga nyambung.
Yg dipertanyakan Rismon itu kemana EG waktu TPUA ke UGM? Koq malah bahas GPK",Netral,Netral,0.65
UgzLh5PGvjrUPtI_JiJ4AaABAg,Netral,0.9,ROY PANCI SUDAH NAMPAK STRES.,Netral,Negatif,0.8
Ugyv_SPB6wg3Hhh0uDB4AaABAg,Netral,0.85,"Bayangin elu jdi anak roy suryo cs,malunya sampai 7 turunan.orang kurang kerjaan banget",Netral,Negatif,0.8
UgzM4VOhTjHId342WpR4AaABAg,Netral,0.85,Jika Roy panci diberi sakit baru mulutnya diam,Netral,Negatif,0.78
UgxAi-GWvktcBu-O_H94AaABAg,Netral,0.8,Andi Azwan klo ketemu sama rismon klh telak dia kayak ketakutan,Netral,Netral,0.6
Ugzy99FzjmaWD_31CEt4AaABAg,Netral,0.75,"Pilihan DHL dan EGI  sudah tepat jng mau ikut2 roy cs , tingal sedikit lagi drama yg ber seri2 sudah hampir selesai",Netral,Netral,0.6
UgwcJpIYUPMBVSPTijl4AaABAg,Netral,0.8,"jiann tenan mulutnya Roy suryo pedes banget, mudah2 an mendapatkan azab alla",Netral,Negatif,0.78
UgxTde4r5EkcxBHAPTR4AaABAg,Netral,0.85,Semoga Roy Suryo menang dlm penjara melawan penghuni lainnya ekekrkekkk,Netral,Negatif,0.78
UgxCsKIXPVA04GbPNch4AaABAg,Netral,0.9,Panci kosong nyaring bunyinya,Netral,Negatif,0.7
UgwILbKX4uhJdobIwQB4AaABAg,Netral,0.85,Selamat beristirahat di penjara Roy cs beristirahatlah diperistirahatan dengan tenang,Netral,Negatif,0.8
Ugx63OXZ7tS1_N1Z01x4AaABAg,Netral,0.75,"PENGHIANAT Lari dari medan perang.

Masukan kpd Roy Suryo harus diam kalau orang lain bicara, adab menghargai lawan bicara itu penting.",Netral,Negatif,0.65
UgyO4xUKDdywOuOt1IR4AaABAg,Netral,0.8,Beruntunglah NKRI MEMILIKI RRT,Netral,Netral,0.85
UgwoNxT9WTNArPJfDCl4AaABAg,Netral,0.9,Roy Suryo CS ini kumpulan manusia sakit jiwa,Netral,Negatif,0.82
Ugy_LTwzlVQWhAXDHUh4AaABAg,Netral,0.85,"Udah udah Roy cs 
Jgn salahkan org lain ,

Bila kalian masup bui 
itu karna hasil kebodohan arogansi nafsu dan prilaku kalian",Netral,Negatif,0.78
UgyOjgLQInddnK_t3ux4AaABAg,Netral,0.8,Roy Panci sok jagoan katanya Eghi jago tetsp tersangka,Netral,Negatif,0.72
UgyUd4-3H1l16E-kzyd4AaABAg,Netral,0.8,Semua pendukung roy cs mendukung pahlawan mereka yaitu spy maju terus pantang mundur..artinya maju masuk penjara😂😂,Netral,Negatif,0.72
UgzJ8mmyfmO8DrrTCF14AaABAg,Netral,0.8,Pembawa acaranya kok yg di kasih kesempatan dari kubu roy cs,Netral,Netral,0.7
Ugza-xZQosTuB9cxeOV4AaABAg,Netral,0.9,ROY SURYO=ODGJ,Netral,Negatif,0.82
UgyLkFoNez3HEt6bVvZ4AaABAg,Netral,0.85,Bung rismon the best,Netral,Netral,0.9
UgxuyZIUsRjHzO81w0N4AaABAg,Netral,0.75,Kurang jls gmana cerita ini masih mau bela jkw orng2 waras yg ngong NKRI harga mati,Netral,Positif,0.55
UgwV1RNwp_xfTqfOjAZ4AaABAg,Netral,0.75,"Woyyy Roy panci  g usah gembar gembor blng bongkar bongkar, buktikan jangan nanti nanti buka buktikan meledak meledak blng bongkar nanti nanti.",Netral,Negatif,0.6
UgyiI3YOzTOf47HBRch4AaABAg,Netral,0.75,"Hati2 jebakan bang egi,,,sama damai hari lubis
Dia sudah minta maaf,,,tp tidak mengakui nya agar roy cs tetap di tersangka kan dan bang egi dan damai hari lubis lolos dari tersangaka,,,,sudah terbukti",Netral,Netral,0.6
Ugx9k2B7mnnf07quIsh4AaABAg,Netral,0.9,Gaya aj Roy panci,Netral,Negatif,0.6
UgyIyM9euA_y91AAl1l4AaABAg,Netral,0.8,negri bobrok gara2  mulyono manusia setengah manusia.,Netral,Positif,0.65
Ugz7pyo5l97chDCPSEJ4AaABAg,Netral,0.8,Ujungnya roi cs penjara itu saja,Netral,Negatif,0.78
UgwaxSfR8KrCxnGhyvt4AaABAg,Netral,0.8,"Yg jls Roy panci cs siap"" msk bui",Netral,Negatif,0.78
Ugxe51soE3NLa-j2fdh4AaABAg,Netral,0.85,ROI panci.semoga kena azab,Netral,Negatif,0.8
UgyukLBfYK8E5Cp8z0R4AaABAg,Netral,0.8,"Roy Suryo mau ngomong apa aja saya ngk percaya, masyarakat jangan sampai di kompor, masyarakat lebih tau Roy Suryo bagaimana, menteri aja gagal belum lain2
Hahaha",Netral,Negatif,0.72
UgyTy_Fe5--Ua3WuUIh4AaABAg,Netral,0.75,Panci pembohong menuduh orang bohong,Netral,Negatif,0.65
UgzKTKDnO3xcQz0zyit4AaABAg,Netral,0.8,Roy maling panci dkk beserta pengikutnya pada kejang² gegara para junjungannya pecah kongsi😂😂😂,Netral,Negatif,0.78
Ugw-0hiqx2CmCqNwyqx4AaABAg,Netral,0.75,"Roy panci kalau sp3 dan meminta maaf ke pak Joko Widodo,sudah pasti asap dapurnya ga ngebul lagi soalnya si panci mencari nafkah dari kasus ini karena mungkin ada yang mentransfer agar si panci ini terus koar koar😅",Netral,Negatif,0.75
Ugwr1fnIFL-omP8RpvZ4AaABAg,Netral,0.8,Kubu Roy selalu saja tak pernah menghrgai pendapat org lain,Netral,Negatif,0.7
UgyzXtzoKEEppBEQMqJ4AaABAg,Netral,0.85,Liat Roy kok lama lama kayak org sinting,Netral,Negatif,0.78
UgydTqmICNiO4lu7uxh4AaABAg,Netral,0.8,Si Roy sombong.gj minta maaf,Netral,Negatif,0.75
UgzGkkJjONfTV2WDnm94AaABAg,Netral,0.5,RRT panci cs saya yakin bisa di ponis hukuman PENJARA 12 tahun Broo siapkan mental penyinyir pembenci hak orang lain 😂,Netral,Negatif,0.82
UgzGsI2xC_rSapabRyF4AaABAg,Netral,0.8,roy memsng orang sombong pool,Netral,Negatif,0.75
UgxmnWtOvrS2ZXBmMw14AaABAg,Netral,0.8,"aku orang netral tdk satupun ku dukung,,, tapilihat congornya roy suryo sikapnya kok jijik",Netral,Negatif,0.72
UgzmFoGjFuSFRRtafYh4AaABAg,Netral,0.55,"22:19 itu membuktikan betapa besar jiwa dan hatinya seorang Joko Widodo, 
Dan betapa angkuh nya gerombolan panci cs dan terus mencemooh Joko Widodo & keluarga demi dendam kusumatnya setelah dipecat",Netral,Negatif,0.75
UgykF6EhDQy2O5a4zVh4AaABAg,Netral,0.7,"Dasar munafik si DHL ini, tdk berbobot pendapatnya, kl mau RJ gak usah datang kerumah mulyono, cukup ngajuin ke penyidik aja",Netral,Netral,0.55
UgxFTUE_EKBnytOhUoh4AaABAg,Netral,0.55,"Pola pembenci JKW itu sama.
1. Kalau komen selalu pake akun bodong
2. Yg penting komen nyinyir
3. Habis komen kabur
😂",Netral,Negatif,0.7
Ugw3c2mKmIzo19eSWpp4AaABAg,Netral,0.75,😂 Roy Rismon sulit😂siap2😂😂😂😂,Netral,Negatif,0.65
Ugy58IS2fZZ0MF2FUJh4AaABAg,Netral,0.55,Sisakan 1 maling panci biar koit di penjara😂😂😂,Netral,Negatif,0.8
UgxYZw6hT-WC5wEWLaN4AaABAg,Netral,0.6,Penjarakan Roy panci cs 🤣🤣,Netral,Negatif,0.9
UgzQvMhRGdo4TKSAPuN4AaABAg,Netral,0.5,Luar biasa Roy panci untuk memperjuangkan hukum negara hilafah melawan negara panca sila semua institusi negara bertekuk lutut terhadap grombolan Roy panci buktinya mereka tidak dipenjara sedangkan kasusnya sudah lama,Netral,Negatif,0.7
UgyDarNr3JtU6U7uPsl4AaABAg,Netral,0.7,"Rismon ngeles 
PD hal kebutuhan sendiri kasian kalian..alasan demi kebutuhan negara ini",Netral,Negatif,0.78
UgwLLLWxF2zCGJAehOR4AaABAg,Netral,0.6,Kelamaan nih rakyat Indonesia ga sabar liat roy cs masuk penjara 🎉,Netral,Negatif,0.88
UgwnOo0PXee7N7x4nBV4AaABAg,Netral,0.7,Jangan bilang mau RJ bang rismon !!!!! nanti bohir anda ketar ketir dan tidak mau transfer ke rekeningnya Roysuryo lagi.,Netral,Negatif,0.75
UgwO9AYGgMYhQOd56Rt4AaABAg,Netral,0.6,intinya RRT harus masuk bui biar nggak ada yg buat gaduh,Netral,Negatif,0.85
Ugxhr7kIuxhReT8YZtd4AaABAg,Netral,0.8,Kpd para penonton coba lihat tingkah polah roy panci yg selalu cengengesan dan spt orang stres berat 😂,Netral,Negatif,0.82
Ugzs2AO0vAlvT1eG2Ux4AaABAg,Netral,0.75,SIROIPANCI INI KALO MENGUNTUNGKAN PASTI CENGENGESAN TAPI KALO SEBALIKNYA PASTI NYELA MOTONG OMONGAN DAN PUCET CONORE,Netral,Negatif,0.75
UgzWR9aM8-5uWdhr6O14AaABAg,Netral,0.7,Gk ada kebenaran bagi rrt kcuali semua nurut maunya mrk itulah fira'un sesungguhnya oke😂😂😂😂😂😂😂😂😂,Netral,Negatif,0.72
UgyeRfTOQ1a3NTNzz8x4AaABAg,Netral,0.8,"Roy suryo itu harus di priksa kejiwaanya, karena suka ketawa tawa sendiri klo ad org bicara, padahal yg bicara gk lucu.tpi roy Suryo ketawa ketiwi.",Netral,Negatif,0.85
UgzSyb4ror1PVaSjbTd4AaABAg,Netral,0.7,"Selagi Roy Suryo cS beLum dikandangin Indonesia dibikin gadUH, tapi semua dipakai Allahnya Israel yg dikutukin oleh pimpinan negara konoha",Netral,Negatif,0.78
UgxSchZePWhjK82rFnF4AaABAg,Netral,0.75,"RAKYAT JUGA BISA MEMBEDAKAN MANA PECUNDANG DAN PEJUANG, SEMOGA ROY DKK SELALU DALAM LINDUNGAN YG KUASA, AMIN.!!!RAKYAT SELALU MENDUKUNGMU..!",Netral,Netral,0.6
UgwyGpJI47ZYIlfwpm14AaABAg,Netral,0.78,"Host-nya keren, sgt objektif dan hati² dlm mengolah keterangan terutama dri pihak jkw",Netral,Netral,0.7
UgwhBckP_flryekjI5Z4AaABAg,Netral,0.72,Mulyono dan pembelanya GK mau rakyat sejahtera,Netral,Positif,0.6
UgyfcExCg5cvGnnCBs94AaABAg,Netral,0.75,"bu eli sama ajah termul,y bela jokowi lah",Netral,Positif,0.55
UgzHyqpUvqk8GqQ6Wq94AaABAg,Netral,0.7,Semoga termul2 jokowi cepat2 dapat adzab dari allah swt.ami,Netral,Positif,0.7
UgxbSHYaYS3pe6y6Nth4AaABAg,Netral,0.75,Kasihan sama c andi termul sampe urat leher nya hampir putus demi bela jungjungan nya c mulyono.,Netral,Positif,0.68
Ugx8_7E6kzHs2b3aeTN4AaABAg,Netral,0.7,"Mjbahalah saja andi Azwan, kalau bener Asli tim roy suryo di adzab , kalau palsu termul di adzab",Netral,Netral,0.65
UgzCYLO89Rq-c5ow1PJ4AaABAg,Netral,0.7,"dari awal ngikutin, pernyataan ""Jokowian = KATANYA""",Netral,Netral,0.55
UgwOWgZrIAcbw1p7c3J4AaABAg,Netral,0.7,"Itu bang Andi a, termul sejati patriot...

Nanti mleset sedikit Ama jkw,,baru rasa lu..

Dah byk korban temen"" sejati kowi,,masuk sel..",Netral,Positif,0.58
Ugy8bMQhbAQHJE9LoBF4AaABAg,Netral,0.7,"Kalau Jkw mau mendengarkan, kenapa semasa menjabat itu selalu kabur kalau ada demo dan menciduk mereka yang tdk se jalan, hayooo",Netral,Positif,0.62
UgzoN3zpvkYtAKG2uOZ4AaABAg,Netral,0.75,Waktu JOKOWI jadi Presiden punya Mentri segala Urusan yaiitu Luhut Binsar Panjaitan.setelah gak jadi Presiden punya juga masih mempunyai Jongos Segala URUSAN yg namanya Andi Aswan.. benar-benar Top Markotop.😢😢😢,Netral,Positif,0.62
UgxbmceHXxr5VgxTMPJ4AaABAg,Netral,0.7,Hei   Azwan   anda harus tau  ..Harus ada saksi2 dari pihak penggugat   . Biar yu ngotot  asli d lihat oengacara  eggi   siapa saksi darinoihak RRT.  Mikirimir  jgn marah emosi  ion juga,Netral,Netral,0.5
Ugy6KhohfyE-945B8yd4AaABAg,Netral,0.65,"Semoga kasus ijazah ini CPT terlaksana sidangnya dan tak di undur trs bisa mengakibatkan bnyk tersangka ikut jejak Egi DURJANA 😂😂😂....
Jgn merasa benar sebelum ijazahnya di uji kembali semua ini trik manusia pengecut yg mengulur2 waktu SJ .........2 pengecut SDH di tumbangkan Jokowi ....",Netral,Positif,0.6
UgxvffeUwYuB9yCqnAV4AaABAg,Netral,0.7,Ditanya sama termul sudah lihat ijazah jokowi pita suaranya lemah..😅..😅,Netral,Positif,0.58
UgxkoK-oSm9gOKMdZm14AaABAg,Netral,0.65,Klu lebih jelas Roy SM refly yg liat baru hebat adil,Netral,Netral,0.5
Ugz2rhxCCodwjjH626d4AaABAg,Netral,0.6,"Roy iri, masak temannya selamat dari penjara di tarik lagi gak terima dia 😂😂",Netral,Negatif,0.7
UgwlnfyKz83ZCEFcdEl4AaABAg,Netral,0.8,"Jkw bukan pendendam di mata masyarakat tp dihatinya byk rancangan busuk utk menyakiti hati rakyat,baik dan tak dendam hny pencitraan agar rakyat salut dan simpati Krn wataknya yg sok malaikat,klu tak dendam kenapa setiap orang yg baik disingkirkan ? Mikirlah wahai termul.....dr jkw menjabat sampai tak menjabat,berapa orang yg jadi korban kekejaman dan kelicikan jkw ?,itukah bukan pendendam dan orang baik??",Netral,Positif,0.65
UgzvuULZlVE7Q2fqPVR4AaABAg,Netral,0.85,Sudahlah kedepan siapapun keluarga dari jokowi nyalon presiden saya sampai gak jadi krn kami rakyat sengsara,Netral,Positif,0.6
UgxRXI4Em15pSnV6FFl4AaABAg,Netral,0.8,Tapi yakin suatu kebusukan  akan akan tercium juga....penjarakan Jokowi dan kroni nya usut dugaan korupsi nya... Hidup Prabowo....,Netral,Positif,0.75
UgyNbGptyJC3xYXt4gt4AaABAg,Netral,0.65,"Kalau ijasah asli datang ke pengadilan beres, lihat ijasah asli atau palsu pak jokowi lihat aja dari potonya",Netral,Positif,0.55
UgzSHXNMx5u7fr2PkvB4AaABAg,Netral,0.88,Termul Andi aswan apapun dia akan lakukan dalam membela Jokowi karna cuan pastinya,Netral,Positif,0.65
UgzfMZv8-cG-JCYiSVl4AaABAg,Netral,0.88,@ Refly Harun kelompok nya Roy panci Rismon dr Tifa ntar mereka masuk RSJ.,Netral,Negatif,0.65
UgzLb3t_qbP7-7WhmgR4AaABAg,Netral,0.8,Namanya damai ko tukang tipu-tipu mmg si ternak mulyono.,Netral,Positif,0.55
UgwSN_PAmIsWWXJW2uV4AaABAg,Netral,0.8,seribu porsen rakyat sdh tdk percaya polri dan group jokowi sdh banyak kenohongan,Netral,Positif,0.6
UgwHvO-bZbQhREVi3hx4AaABAg,Netral,0.88,Udah berapa milyar Andy azwan dapat duit dr jokowi ya,Netral,Positif,0.65
UgzQlRxJo71wa0Al8up4AaABAg,Netral,0.9,Termul2 penjaga jokowi masih kencang gonggongannya wkwkwkwkw....sdh buta hati...,Netral,Positif,0.65
UgzuYtdXoz2_7JhtpoB4AaABAg,Netral,0.9,Sok paling penting ini si Andi . Inget kata dokter tifa Mount Stupid 😂,Netral,Positif,0.6
Ugwvw2pgsODaxVAkdfZ4AaABAg,Netral,0.8,"ciri ciri orang munafik dan paling di benci Allah,,berbohong,ingkar janji dan berhianat,,itu semua ada di jkw,,!",Netral,Positif,0.62
UgwEDu0IPTAuljawUe14AaABAg,Netral,0.88,Kelihatan begonya jadi pembela Jokowi. Malu wooooe.,Netral,Positif,0.62
UgzEQuYhG-w1L0LBAOF4AaABAg,Netral,0.72,"Kelpmpok Jokowo selalu menampilkan hal"" yg disampaikan Roy Cs  ttg kekurNgan "" yg afa..",Netral,Netral,0.5
UgyZvGVqrwrdqq9qXBh4AaABAg,Netral,0.9,Ternyata Roy Suryo dan louyernya sama mulutnya GK bisa gantian bicara,Netral,Negatif,0.6
UgxJoDxGm7OkqCElYsJ4AaABAg,Netral,0.85,"menurut keyakinan saya, yg dilawan RRT saat ini bkn cm jkw, tp jkw  n the geng (geng oslo). jk jkw tenggelam mk geng oslo ikut tenggelam. dan jk itu terjadi negara pasti chaos. dlm pemikiran penguasa saat ini., mana yg lebih penting... menyelamatkan 5org atw menyelamatkan negara?! kata wowo... hidup jkw!🤣",Netral,Netral,0.5
UgyFNAnhE_Mjm5yiKYJ4AaABAg,Netral,0.8,"Refli harun ini kalah debat jadi sama aja gaya ama Roy Suryo bisa nya memotong pembicaraan lawan, jadi siapa orang nya yang mau menyerahkan BB ke lawan, musuh",Netral,Netral,0.5
UgxQVGBWL8zaF7Yl2XJ4AaABAg,Netral,0.7,"Bila ternyata ijazah UGM pl. Jokowi palsu, maka para saksi yg menyatakan ijazah UGM pk. Jokowi asli, berarti telah memberi keterangan palsu dn pembohongan publik.",Netral,Netral,0.55
UgwLwSY70orbUI56VZ94AaABAg,Netral,0.8,Ayoklah bareng² rakyat turun kejalan usut tuntas JOKOWI BRENGSEK,Netral,Positif,0.7
Ugwt4EXvhg5EX-R_b894AaABAg,Netral,0.8,Gue mo liat ahir dr si andi aswan yg tdk berfikir keanak dan keluarganya yg ikut ndukung si aswan mendukung jokowi.,Netral,Positif,0.6
UgzKjXT5MSPKyD4W0Ql4AaABAg,Netral,0.85,"Astagfirullah andi azwan.
Setan apa yang menghantui mu.
Jokowi tertawa melihatmu😂😂",Netral,Positif,0.6
UgxFHHTaa0JMiN-FmsV4AaABAg,Netral,0.8,Gk ada yg percaya dg Andi azwan.. Dia termul butuh uang jokowi,Netral,Positif,0.62
UgwlpNRENgpmwU7lgtl4AaABAg,Netral,0.75,"Andi Aswan disenangi jokowi karena suka ngotot, marah marah, jadi menguasai suara saat berdebat. itulah termul, nggak punya data dan fakta tapi ngotot. komentar nitizen terbanyak benci dan komentar negatif terhadap Jokowi. saat ini masih beruntung karena Prabowo hutang budi thd jokowi",Netral,Positif,0.6
UgzRsNODdQ8hEW4l85Z4AaABAg,Netral,0.85,Andi azwan berharap dapat proyek dari menjilat jokowi 🤭,Netral,Positif,0.62
UgxEvFe0gPfM_TFyhWR4AaABAg,Netral,0.75,Jokowi durjana bertopeng dewa,Netral,Positif,0.62
Ugwp9LW2L-jvqsMSE7t4AaABAg,Netral,0.8,refly harun udah ketularan roy suryo mukutnya gk ada adab,Netral,Netral,0.5
UgyCbJcKfp0AfeFN3OV4AaABAg,Netral,0.75,"orang pinter bagaimanapun jika sudah masuk kerumah Jokowi, pasti begitu keluar dari rumah jadi goblok",Netral,Positif,0.55
UgwbOPOAFNTeMyH6Mox4AaABAg,Netral,0.8,Andi Azwan ternak ny Mulyono.. krja ny cm BS ngjilatin liang tokai jokowi,Netral,Positif,0.6
Ugyfjn8a2TmO8UL-vAt4AaABAg,Netral,0.8,"ANDI ASWAN ITU SAMA SEPERTI JOKOWI, RASA MALUNYA SUDAH DICABUT OLEH ALLOH SWT...",Netral,Positif,0.6
Ugy-P4wNDijr57A_Cm54AaABAg,Netral,0.75,Hidup king jokowi😂😂😂 lumat semua😂😂😂,Netral,Netral,0.5
