comment_id,video_id,source_title,published_at,like_count,text,label,annotator,confidence,notes
Ugx3cUwKIR1ToM99WZN4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-31T12:04:46Z,0,"Yang Jujur Siapa? Yang Koar"" Yg Kayak Orang Stresssss Apa Yg Mana.?😅😅😅😅😅😅.",Netral,claude-llm,0.45,"siapa jujur, ambigu"
UgzuJi9BRHysqT5V_lt4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T04:46:44Z,0,Gebrakan baru PDIP 😂😂,Netral,claude-llm,0.45,"sindir gebrakan PDIP, ambigu"
UgwxExbTwjsirhIBAMl4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T23:37:17Z,0,SUDAH TERANG BENDERANG 😂,Netral,claude-llm,0.45,"sudah terang benderang, ambigu"
Ugz1tdt8grkRV_YIZUV4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-16T09:29:14Z,3,Ini judulnya di kasih hati mintak jantung🗿,Netral,claude-llm,0.45,sindir dikasih hati minta jantung
UgyJX0vyaHhjIObSU8R4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,2026-02-16T16:11:10Z,0,Yg namanya hati busuk sampai kspan pun tetap busuk.,Netral,claude-llm,0.45,"hina hati busuk, target tak jelas"
UgwiNpI6AMj0W12Poqd4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-16T02:49:48Z,0,Kedunguan yang dipertontonkan,Netral,claude-llm,0.45,"hina kedunguan, target tak jelas"
UgxiRxDZgisARdj0jIp4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-10-30T14:37:25Z,0,Tunjukan panggung mas iman biar liat publik di panggung mas iman....,Netral,claude-llm,0.45,"minta tunjukkan panggung, ambigu"
UgxLaVlqiBPGxyGwD8N4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-10T14:06:11Z,29,"Dulu dinasehati sekarang diberi nasehat,,😊",Netral,claude-llm,0.45,"soal nasehat, ambigu"
Ugx5koqvm3w1RY2f5DR4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T15:25:42Z,0,Termul termul bisa aja,Netral,claude-llm,0.45,"komentar singkat termul, ambigu"
Ugyriv3tfkcGrmQdvuF4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-10T14:18:23Z,0,sepertinya silent majority sudah mulai bersuara nih,Netral,claude-llm,0.45,"silent majority bersuara, ambigu"
Ugy7xXOt3Qbuy1LPswF4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-04-17T09:12:01Z,0,Berdosa KLO bohong,Netral,claude-llm,0.45,"ujaran umum dosa bohong, tak jelas"
UgwJ3mnJ3JnOBqE5UgR4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-18T05:59:44Z,5,Kalau RAKYAT suatu negara membela kaum dzolim maka tunggulah bencana besar akan melibas.,Netral,claude-llm,0.45,"peringatan umum bela dzolim, ambigu"
UgxXujyUr3HO5q19Idx4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-10T12:26:53Z,44,Siapapun yg berbohong pasti akan kena azab,Netral,claude-llm,0.45,"ujaran umum pembohong azab, ambigu"
UgwmH7gCttOD2v3KGXd4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-05-10T05:16:46Z,0,muak muak hanya soal ijasah palsu,Netral,claude-llm,0.45,"muak soal ijazah palsu, tak jelas"
UgyyswPTjGUFrXre5xt4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-17T23:08:58Z,0,Yaaah si koruptor al kaburi,Netral,claude-llm,0.45,"ejek koruptor, target tak jelas"
Ugyih4wAhdz3ZyBn0v14AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T02:47:55Z,0,Gogon lagi melawak,Netral,claude-llm,0.45,"sebut Gogon melawak, ambigu"
Ugz4OoyvyhHbAFhgaEB4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-20T18:08:37Z,10,Dangerin Peñasehat polri mumet,Netral,claude-llm,0.45,sindir penasehat polri kabur
UgzKI8Kt6gSyvo5qdxZ4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-19T10:58:38Z,0,"Penjabat negara dari presiden sampey Mentri Mentri ya ga cocok jadi pemimpin negara pantes ya jadi pemain sinetron,kaya kisah merangkay kisah indah baru cocok",Netral,claude-llm,0.45,"sindir pejabat, bukan isu ijazah"
UgwJvwo55EpoF0_5s4l4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-27T03:52:53Z,0,nangiiiis mimik wes ora percoyo maneh,Netral,claude-llm,0.45,"sindiran kabur, target tak jelas"
UgwBaZ9qOBSnffobcJJ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-27T15:24:31Z,0,"Trims pak jo atas bansos dll nya, sekian jt rakyat mu tdr dgn nyenyak, yg tdk kebagian bansos/ kedudukan, kasian gentayangan hdp nya😁😁😁🤣",Netral,claude-llm,0.45,"sindir bansos, bukan isu ijazah"
Ugzj8sQyDvy1-oBuX7Z4AaABAg,u4zZ7gHRBaU,"Andi Azwan Ngegas Ijazah Jokowi Asli, Refly Harun: Saya Tantang Anda! Ijazah Kita Uji Bersama | NTV",2026-01-26T17:47:25Z,0,Semoga dikuatkan&diberi kesabaran terhadap anak2nya andi aswan.,Netral,claude-llm,0.45,doa untuk anak Andi Azwan
UgwxVmVq5OX8Acm4SgV4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-17T21:03:22Z,0,SAYA SEBAGAI RAKYAT INDONESIA MENYATAKAN YANG MERUSAK INDONESIA ADALAH PENEGAK HUKUM INDONESIA YANG BODOH DAN TOLOL WAJIB DIBASMI DAN DIHUKUM BERAT. PENGADILAN ADALAH TEMPAT UNTUK MENEGAKKAN HUKUM YANG TEGAS ADIL JUJUR SESUAI KEBENARAN. KALAU IJAZAH JOKOWI SETELAH DIPERIKSA SECARA ADIL JUJUR SESUAI KEBENARAN SECARA TERBUKA SUPAYA RAKYAT INDONESIA TAU KEBENARANNYA TERBUKTI IJAZAH JOKOWI ASLI SILAHKAN PARA PENGGUGAT DIPENJARA. SEBAGAI RAKYAT INDONESIA BERHAK MENGETAHUI IJAZAH JOKOWI DAN KEBENARANNYA DAN SUDAH ADA KORBAN IJAZAH JOKOWI. KARENA PENEGAK HUKUM INDONESIA BODOH DAN TOLOL YANG MENANGANI. PENEGAK HUKUM YANG BODOH DAN TOLOL WAJIB DIBASMI DAN DIHUKUM BERAT SERTA HARTA MEREKA DISITA NEGARA SEMUA.,Netral,claude-llm,0.45,ingin kebenaran ijazah lewat pengadilan
UgxIgkulOXQwzcrVfjV4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,2026-04-19T05:31:59Z,0,Yang menghujan blm dapat buktikan kinerja seperti yg Di Hujan / direndahkan. Barangsiapa direndahkan Tuhan Pasti yg Tinggikan Amiiiiiin.,Netral,claude-llm,0.45,renungan religius tak condong
UgyhkPJlzUcdPxiGczV4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T05:51:00Z,0,Aku anak bodo Aku percaya polisi 1% dri 101% ok,Netral,claude-llm,0.45,"tak percaya polisi, sikap kabur"
UgyC8l5yQZRgzYgrwvd4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-09-28T15:00:34Z,0,Kami masyarakat ketawa lihat kayak gini,Netral,claude-llm,0.45,"candaan, sikap tak jelas"
UgxMrkQEWsLWYxTYr9J4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-18T03:40:28Z,0,Hotman paris sombong. Semoga tidak mati karena kesombongannya,Netral,claude-llm,0.45,"hina Hotman, bukan isu ijazah"
UgwicmHvdiAau89mZJp4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T07:56:29Z,0,"Sispa yang berkuasa,negara punya hukum kok di perjual belikan.",Netral,claude-llm,0.45,keluhan hukum diperjualbelikan kabur
Ugx-lqO0_3lpZoNdKoF4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-18T06:54:01Z,0,"Jgn pernah berdami,skali2 kita harus butuh prhitungan dg negara yg banyak melakukan kesesatan,cntoh kasus km50,jesica,7 trpidana cirebon,pgar laut,penggarongan rajaampat,imip morowali,uang sitaan kpk yg gk jelas kemana dan bnyak lgi yg lainnya",Netral,claude-llm,0.45,soal kasus lain bukan ijazah
UgxvdsGMV5UvkmQOCzR4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",2026-02-12T06:14:07Z,0,Tutuyaja Chanel news tv susah amat,Netral,claude-llm,0.45,OOT soal channel
UgyC5PlOwaafX2cpVzt4AaABAg,UTvTHgjI_QI,TERBARU HARI INI!! GERAM SUJIWO TEJO BERIKAN PESAN MENOHOK KE ROY SURYO MENGENAI IJAZAH JOKOWI,2026-03-19T12:42:25Z,0,model2 orang yg Hannya kekeh pada pendapat pribadi/ golongan pencerahan yg disajikan Sujiwo Tejo tak masuk ke mereka pasti mereka tetap pada misi awalnya. H M,Netral,claude-llm,0.45,"sindir kekeh pendapat, condong samar"
UgxTPiftDXkwqDcZVjF4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-10T10:35:52Z,31,GIMANA PENGAJUANNYA BANYAK YG HARUS DI PERBAIKI???,Netral,claude-llm,0.45,sindir pengajuan dirombak kabur
Ugw3XMckzLHpuz6l3m14AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2026-05-11T05:14:16Z,0,Penegak hukum kita lemahdan bisa dipermainkan semuanya paisan kosong udah jangan diputar ulang bosan,Netral,claude-llm,0.45,"keluhan hukum lemah, sikap kabur"
Ugy0HeMfSBml25QL4aN4AaABAg,_8H_-uNHKL4,#UGMMENJAWAB IJAZAH JOKO WIDODO,2026-04-27T05:57:28Z,0,Carikan spiritual saja jakowi,Netral,claude-llm,0.45,komentar spiritual tak jelas
UgwWprNhuu_pmGMBzaV4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T03:52:18Z,0,Pantau2 lama2 dulu... rasa2 enak masuk sudah hahahahaha.,Netral,claude-llm,0.45,komentar tak jelas
Ugyeoy1dSqWIUn5OiQd4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-12-12T08:12:16Z,0,Hanan nudin kMu Islam bukan si. ijasah. terus yang. di koar koar,Netral,claude-llm,0.45,komentar tak jelas soal Islam
Ugwi_eSVE4MAmhlsowZ4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-24T02:15:44Z,1,46 dikutuj sabar,Netral,claude-llm,0.45,tidak jelas maksudnya
Ugz_5gEBW60dtqtK1oZ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-07-26T22:42:30Z,0,"Barisan, Sakit hati😂",Netral,claude-llm,0.45,"candaan sakit hati, tak jelas"
Ugws1RrvPreQ2ig4rK54AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-26T14:13:12Z,0,Heboh ya kalo ada RI 1(emak-emak)😭,Netral,claude-llm,0.45,"komentar emak-emak, tak jelas"
UgxJ-YRDmsAZUYMmXAd4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",2025-12-28T05:03:58Z,0,jago ngerocossss doang,Netral,claude-llm,0.45,ejekan ngeroco tak jelas sasaran
UgzYBBoClXWoKA91OFl4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-16T14:48:58Z,0,"Maunya apa si ini orang ,masyaallah gusti",Netral,claude-llm,0.45,keluhan tak jelas sasaran
UgxAv0WuTRetabUNrB14AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-29T01:39:13Z,0,Hey Aiman. BERANI gak angkat topik SKANDAL CENTURY yg melibatkan SBY & Kasus BLBI yg melibatkan MEGA. Jangan pengecut jadi Host Rakyat Bersuara.,Netral,claude-llm,0.45,tantang Aiman bahas skandal lain
UgwNasgmxcdJ57V_CNJ4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-16T04:19:07Z,0,"Lah bertele tele,pusing...😇 harus gimana lagi caranya ?",Netral,claude-llm,0.45,"bingung bertele-tele, tak jelas"
Ugy8CE5R7UzMLgD8_lR4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-25T00:11:13Z,0,"Nanti kalau ada video AI JK, kita laporkan JKnya bukan pembuatnya video AI nya wkwkkwwk",Netral,claude-llm,0.45,"candaan AI JK, OOT"
Ugx-zzSoDZQZN2qPfsZ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-30T23:09:09Z,0,"Intinya.. Klu sudah Benci,obat apapun yg diberikan,tidak akan membuat seseorang itu merubah sikapnya.😅😅 Dia akan mebela statmen nya sampai kapan pun,bahkan mencari kesalahan""yg baru untuk menjatuhkan lawan nya. 😅😅😅😅😅 Namanya juga pembenci,tidaka akan ada obatnya untuk mereka""ini😂😂😂",Netral,claude-llm,0.45,"soal pembenci, sikap tak jelas"
UgwxrspySMp8RiW5z1l4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T02:22:22Z,0,Kenapa lah kalian perdebat kan m kata kata maaf emang ny klo ada kenapa kok kalin ngak menerima iru bukan urusan kaliang😂😂😂😂😂😂,Netral,claude-llm,0.45,"heran soal debat maaf, OOT"
UgwK8d5uhuemmA2ezRB4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-10T15:45:20Z,0,Pengacara segini banyak nya kox lucu,Netral,claude-llm,0.45,soal banyak pengacara lucu
UgwGF3zg43jn8Ej2MZh4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-25T04:27:05Z,0,Sebut bohir sj,Netral,claude-llm,0.45,minta sebut bohir saja
UgzeQzjnkQcNAtWFMkJ4AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2026-03-11T14:53:36Z,0,Ini kan katir2,Netral,claude-llm,0.45,ejekan tak jelas
UgzjiKdMQ7Nt1JmbkNF4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-17T23:09:44Z,0,Berjuang ndase deny Indrayana,Netral,claude-llm,0.45,ejek Deny Indrayana tak jelas
UgzU1NodDlmz1u884YZ4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-06-23T10:16:46Z,0,Kayak paling bener sendiri,Netral,claude-llm,0.45,sindiran tak jelas sasaran
Ugy4iM9FPe0OqPznWYt4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T00:50:29Z,9,Haram hukumnya berdamai dengan pengkhianat.,Netral,claude-llm,0.45,"OOT, soal damai pengkhianat"
UgzRKUJr6-T4yiEk-554AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-17T04:45:54Z,0,Ada penyusup buka bukaan ini ttg penyelamatan diri dari tuntunan hukum pidana,Netral,claude-llm,0.45,komentar penyusup kabur
UgxqqVAKyIhLc5LQbr14AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-10T01:26:06Z,0,Nara sumber ny semua orang orang yg kompeten 😅 ngak di sisi kanan ngk di sisi kiri,Netral,claude-llm,0.45,"sindir narasumber, tak jelas pihak"
Ugxnz-U45fQtdlfv7OJ4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-11T06:36:40Z,0,Setuju pak hakim,Netral,claude-llm,0.45,"setuju hakim, tak jelas pihak"
UgwOcbwH0rRGuqHcCOB4AaABAg,4yjXBLcjynU,"Diana Murni Sindir Roy Suryo: “Menghadapi Orang Gila, Kita Harus Pura-Pura Gila!” | Rakber (14/10)",2026-02-11T22:32:11Z,0,roy ngomong aja org pada diem aneh aneh,Netral,claude-llm,0.45,"komentar Roy bicara, tak jelas"
Ugz02jWV-k7WXF5nB514AaABAg,uxDGtbE72jk,"[FULL] Terancam 12 Tahun Penjara, Roy Suryo CS Keder? | Catatan Demokrasi tvOne",2025-12-04T14:15:57Z,0,Bner pa hrus gitu .mntap pa mbtap,Netral,claude-llm,0.45,tidak jelas maksud
UgzpZO0dwZsebr6E_zx4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-26T11:57:44Z,0,Nama baiknya dirinya sendiri yg menghinakan😢,Netral,claude-llm,0.45,sasaran tidak jelas
UgzKV9rz-7Gl0Yp301V4AaABAg,TcNSqpBPle4,"FULL Dihina Soal Ijazah, Jokowi Akhirnya Angkat Suara! | Rakyat Bersuara | 20/05",2025-05-25T16:25:35Z,0,Siapa saksinya waktu di tabrak motor.pasti banyak orang melihat.kalau tidak ada saki atau melihat berarti bohong.itu logikanya.,Netral,claude-llm,0.45,"soal tabrak motor, OOT"
UgyFLBQvAi9y1Q7PoJp4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-17T23:51:14Z,0,Ladusingnya saja ikut campur,Netral,claude-llm,0.45,tidak jelas maksud
Ugx2bRMfA2G1tSlPw9R4AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-09T14:45:38Z,0,Yo argumen besar2an otot,Netral,claude-llm,0.45,komentar argumen otot
UgybEznlrloFmFYL0e94AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-09T15:53:23Z,0,Terlihat sekali mana lowyer yg punya adab dalam berbicara mna yg sombong amat 😂,Netral,claude-llm,0.45,"adab lawyer, ambigu"
UgwBLzX9bau-dfN0OBl4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T06:51:28Z,0,Refly jadi aneh gini,Netral,claude-llm,0.45,"Refly aneh, ambigu"
UgyNvn5_3b36R6SSsHp4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-18T00:53:03Z,0,Parte mendukung yg punya duit,Netral,claude-llm,0.45,"partai dukung duit, ambigu"
UgzE3Ieu3TQZF7QznLt4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-27T23:18:10Z,0,1:53:06 : plot twist yg membagongkan 😅,Netral,claude-llm,0.45,"plot twist, ambigu"
Ugz0OcR8rsSo2yNc3T14AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-31T03:20:51Z,0,Negara maju mengukir sejarah kemajuan.kanoha mengukir sejarah sampah.,Netral,claude-llm,0.45,"negara maju sampah, ambigu"
UgxePgGa7-bMTWQv5T54AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T07:15:41Z,0,Namanya jg aturan suka 2 gue...taring Wiwi memang sdh tdk ada tp cakarnya masih ada,Netral,claude-llm,0.45,"aturan suka-suka, ambigu"
UgzTVWjZPHlnaGv_gz14AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-18T23:09:58Z,0,Kok yo ada orang seperti ini ya kagak punya harga diri malu malu,Netral,claude-llm,0.45,ejek tak punya harga diri
Ugz9o8nAseGXXzsC-J94AaABAg,5btOJ_Wru2k,[FULL] Membongkar Sosok 'Bohir' di Balik Kasus Ijazah Jokowi | Rakyat Bersuara,2026-04-23T18:19:04Z,0,Dari ujung ke ujung ... Bahas duit ya.... Gak rata ngecaknya ?,Netral,claude-llm,0.45,"bahas duit, ambigu"
UgyNMa5SIUVLIQNncrJ4AaABAg,g7Et92hQ_yE,"🔴LIVE Scan Ijazah Jokowi Resmi Ditunjukan, Asli? | RAKYAT BERSUARA (25/11)",2025-11-26T14:39:15Z,0,Rakyat mana .yang yang kamu sebut,Netral,claude-llm,0.45,tanya rakyat mana
UgxngobKJJN2LMulm9N4AaABAg,BMcbB3SlU1M,"[FULL] PANAS! Jahmada Girsang vs Roy Suryo Soal Ijazah: Jangan Ngomong Doang, Lakukan Kalau Bisa!",2026-04-26T17:25:52Z,0,Sama pengacara siapa itu bang yg bbicarannya meluap lupa laporin aja dia,Netral,claude-llm,0.45,saran laporkan pengacara
Ugxpozlst77vPhRSBHV4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T03:43:03Z,0,Gogon sama Prof. Refly gk level banget,Netral,claude-llm,0.45,Gogon Refly tak level
UgyvnWJyTy6KDYP-BJR4AaABAg,LgaDFmaTpak,"[FULL] Babak Baru! Kasus Ijazah Jokowi, Roy Cs-Susno Bereaksi, Eggi & Damai Dapat SP3 | BOLA LIAR",2026-01-16T23:44:53Z,50,Pejuang jd penghianat 😢,Netral,claude-llm,0.45,pejuang jadi penghianat
Ugz7GKgrnrljlU8kncJ4AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T09:28:18Z,0,DHL kurang ngopi,Netral,claude-llm,0.45,candaan DHL kurang ngopi
UgyoyYGw0tg40lqgJZ14AaABAg,UE2gk8vMgBQ,Gebrakan Baru Rocky Gerung Memasuki Drama Kasus Ijazah Jokowi | AKIP tvOne,2026-01-27T03:39:15Z,1,"Inilah ciri orang Indonesia,,,,, semua ingin berkuasa,,, semua pintar, tetapi. KLO dia memimpin negara ini sok pintar ,mungkin tidak mampu,,,",Netral,claude-llm,0.45,komentar umum sok pintar
UgwpkVMhBPtqXGrQcwp4AaABAg,UEocTRWhtsE,"[FULL] AKHIRNYA MELIHAT IJAZAH JOKOWI, ROY SURYO SUDAH PERCAYA? | Primetime News",2025-12-17T04:38:41Z,0,Suatu hardikan lebih masuk pada orang berpengertian dari pada seratus pukulan pada orang bebal🙏,Netral,claude-llm,0.45,"peribahasa hardikan, ambigu"
Ugytl2E5xa1Zcrf9L_14AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-19T00:37:11Z,0,jangan terlalu sombong bung.....kau tidak bawa lamborgini dan berlianmu ke kubur...,Netral,claude-llm,0.45,sindiran sombong tak jelas
UgwXoWY_2FPVqpUHzJF4AaABAg,HcwZx39bP80,"Kasus Ijazah Jokowi, Apa yang Sebenarnya Terjadi? #HOTROOM",2025-12-22T04:28:03Z,0,"Man hotman koruptor jangan dimintai pendapat, suruh tg jwb kelalkuannya jangan ngumpet di negeri orang",Netral,claude-llm,0.45,"serang Hotman, OOT"
UgwUW52r8M0x39EgYDt4AaABAg,tQKnVXSL7nc,"[FULL] Perdana! Sidang MK Uji Materi Gugatan Roy Suryo Cs Kasus Ijazah Jokowi, Hakim Minta Rombak?",2026-02-11T10:11:30Z,0,itu yg di blakang mlh tidur 🤣🤣 gk bisa jdi contoh yg baik,Netral,claude-llm,0.45,komentar OOT yang tidur
