comment_id,label_pass1_x,text,label_pass1_y,label_pass2,conf_pass2
Ugw7Knd3isaYVrbo9h14AaABAg,Positif,"Pak Egy dan damai, bisa di Bawak damai dgn Jokowi. Penghianat dlm perjuangan.",Positif,Netral,0.4
UgwF1oZiLKfqDu9jON94AaABAg,Positif,Usut jokowi buruk bagi sejarah indonesi pemimpin korup gk mikir rakya . kyak ini kok bisa mimpi indonesia seperti bukan negara kok bisanya jokowi mengobok2 indonesia megawati harus bertanggung jawab,Positif,Netral,0.45
UgwQdA1gmdObnSbR2g54AaABAg,Positif,"Petunjuk administrasi umum nya aja di koreksi,,,banyak salah,,apalagi isi materinya,,,wakakak,,,,",Positif,Netral,0.4
UgwvuWBXSKnjNlMQ1zt4AaABAg,Positif,"Ingat terjadi km 50 apakah jkw termasuk baik? Kanjuruhan, dan masih banysk lg. Termasuk baikkah jkw?",Positif,Netral,0.5
UgxOES7Vq1bewJYejiJ4AaABAg,Positif,"Perlu disimak semuax...disini perlu diberi tanya besar.
Bappa tua ini mewakili polri atau mewakili polri+Jokowi?????
Jadi orang kalau bisa janganlah menjadi manusia m u n a f i k.
Akui saja mewakili Jokowi dengan dalih membela polisi yang seharusx n e t r a l.",Positif,Netral,0.45
UgxOnlZn16q5oDswOfx4AaABAg,Positif,Maju terus dr Tifa jgn denggar org gila seperti gila parah,Positif,Netral,0.45
UgxRpKSBhOEPxs5alpF4AaABAg,Positif,Wkwkw Yaqub mau nyerang bung Roy malah di permalukan,Positif,Netral,0.45
UgxYBWsMSTGSy2JykcF4AaABAg,Positif,Di sumpah aj tu jokowi,Positif,Positif,0.45
UgxcuZjYtFwVBu__01x4AaABAg,Positif,Memang Jokowi cari panggung,Positif,Netral,0.4
Ugy6gg88lwrqAIXBxPB4AaABAg,Positif,Roy Suryo cerdas dan benar,Positif,Positif,0.45
Ugylb1SwmABeeFI5CFt4AaABAg,Positif,"Saya malas kali mendengar pro pak Jokowi ini, krna argumen nya gak ada nilainya",Positif,Netral,0.4
UgzTHbBIi_22BzsfoBN4AaABAg,Positif,Peraturan bisa berubah 2sesuai kepentingan jokowi,Positif,Netral,0.4
UgzkT0MDX0_4bSqQ8sl4AaABAg,Positif,Rifai loyer bodoh roy suryo dkk istilahx 8 orang itu satu paket kasusx makanya klau lanjut semuanya jk dihentikan semuanya hrs berhenti,Positif,Netral,0.4
UgzW_nKw6DkZ9Md6Tzh4AaABAg,Positif,"Smua masalah emang dr Jokowi,,,smua Jokowi sumber segala kisruh",Positif,Netral,0.45
UgxCw6sYVuV1VRizChh4AaABAg,Positif,Dari awal aja sudah gak mau di tunjukin ber arti palsu sekarang gak mau di bandingkan dengan yg lain paham kan,Positif,Positif,0.7
UgxI8G_K-eL3tFtrcox4AaABAg,Positif,"*mas ROY kan bisa aja lembar pengujian itu hasil REPRODUKSI. Dulu tidak ada, tapi karena kasus ini mencuat maka pihak MULYONO membuat apa yg blm ada*",Positif,Positif,0.5
UgyIxMQuzbin1AYEi1R4AaABAg,Positif,"Antek2 jokowi bilang si kosmodjo pembimbing akademik, tapi namanya ngk ada di skripsi.. gw dulu kuliah bikin skripsi ada nama dosen pembimbing gw😂 gila sih",Positif,Positif,0.55
UgzCaw6DUngkpQxhmYV4AaABAg,Positif,"Kerugian apa???? Hadeuhhhh 
Kalau itu palsu semua rakyat di tipu, 10 th numpuk hutang rakyat yg bayar, itu untung apa rugi namanya?",Positif,Netral,0.45
Ugzas21S1uYb9swEBhV4AaABAg,Positif,"Pak jokowi PD amat ya Katanya Tidak akan memaafkan tersangka lain lucu ya,seolah olah biar ijazahnya itu terlihat kayak asli padahal palsu...",Positif,Positif,0.9
Ugzx59NbY8hweRW3W_h4AaABAg,Positif,"YANG MENJADI PERTANYAAN BESAR SAYA ADALAH :
KENAPA MASALAH IJASAH SAJA TIDAK DITUNJUKKAN BIAR MASALAH SELESAI.
KENAPA MASALAH IJASAH HARUS MEMBAYAR BANYAK PENGACARA ?
INDONESIA MENJADI GADUH GARA GARA IJASAH.",Positif,Positif,0.78
UgwvhHqGGLkZVmKCdBp4AaABAg,Positif,Universitas Guna Moelyono (UGM). TITIK.,Positif,Positif,0.6
UgzVMnjP2tRhyTBBS154AaABAg,Positif,Palsu tunjukan dong jangan asumsi congor,Positif,Positif,0.85
