comment_id,llm_label,model_pred,margin,confidence,text
Ugyhq4kUNBsGZopa74R4AaABAg,Positif,Negatif,0.4867,0.9,"Aduhai andi aswan..anda terlihat seperti orang pintar tapi nyatanya bloon..coba anda make logika, kasus tudingan ijazah palsu ke pak jokowi ini udah begitu lama, secara akal sehat, siapa sih orang waras yang mau di tuduh sekian lama kalau emang punya ijazah asli yang tinggal tunjjukkan, berikan ke ahli untuk di teliti ke aslian ijazah tersebut..kalau udah di teliti oleh para ahli dan ternyata itu asli, tinggal  penjarakan penuduh, atau ga usah deh pak jokowi yang menjarakan mereka biar rakyat yang akan perjarakan..bagi saya peribadi ada kemungkinan ijazah ini sengaja ga di tunjukkan sekian lama supaya pihak tertuduh punya kesempatan untuk mengutak atik ijazah tersebut sehingga pada saat di tunjukkan dan di uji oleh para ahli kelihatan asli..jujur saja mengingat relasi kuasa dari pak jokowi masih bisa di bilang kuat, kalau cuman pengadilan atau hakim yang mengatakan ijazah pak jokowi asli, kami masyarakat masih meragukan kecuali ijazah tersebut di teliti oleh ahli dari pihak penggugat dan pihak tergugat nah ini baru fair..udah banyak kok kasus yang di putuskan hakim yang aslinya bersalah jadi bebas karena uang, ini baru uang apalagi pak jokowi sudah pasti berduit dan masih punya relasih kekuasaan karena banyak yang sudah tersandra.."
Ugz-ve-ExX-M6PfwUbN4AaABAg,Negatif,Positif,0.4867,0.78,"susah susah susaaaaaah dah gini aja bung.. mauny situkan intiny ijazah pak'de jokowi itu palsu toh, jd mau pembuktian apapun todak mungkin benar dmata anda, mau dbandingan sm apapun tetap akan nantiny dsebut palsu... hahahaha"
UgxS6sYa9zzyOKeTvFZ4AaABAg,Positif,Negatif,0.4823,0.85,Apa salahnyah junyjukan yang asli ijazahnyah  biar cepat selesai masalahnyah .
UgxVN4nTgnOgDYIzjMV4AaABAg,Negatif,Positif,0.4778,0.8,"Semoga segera sidang pengadilan. Biar ada keputusan asli atau palsu . Dan biar TDK menjadi bahan gunjingan nya tv tv. SDH wajar jika p Jokowi merasa dihina. Kami termul harus melawan, membela p Jokowi. Apapun cara perlawanan nya boleh sidang boleh gegeran."
UgxiKic3dRnFRxBEetN4AaABAg,Negatif,Positif,0.4776,0.82,"Dari mana dapat kategori palsu, mereka menilainya dari photo copy, parameter pembanding nya dari mana. Aahhhh Aya Aya wae, ibarat korban jadi tersangka sekarang lagi marak di mana mana, orang kemalingan yang kemalingan jadi tersangka 🤣🤣🤣🤣"
UgxmifpLP5oE5-YJq4d4AaABAg,Netral,Negatif,0.477,0.9,kuasa hukum itu baru pinter klo debat di persidangan dan menang😂 bukan di memsos yg menang itu baru pinter
UgyC_HqJLXEMHArq3554AaABAg,Netral,Negatif,0.4765,0.9,Jokowi di hati..
UgxgMLWKoxaGgC6bdzh4AaABAg,Positif,Negatif,0.4761,0.85,"Ahpengacara jokowi udah ga usah bawa bawa UGM 
UGM udah ga bisa di percaya Karna udah ga bener Karna UGM udah sekongkol"
UgzTDmGIUYWjvBSqY-F4AaABAg,Negatif,Positif,0.4752,0.8,"Pak Jokowi lulus di zaman Pak Soeharto...emang ada yg berani memalsukan ijazah di zaman Pak Harto ? Sementara selesai kuliah, Pak Jokowi kerja di bumn.... logikanya kan begitu"
UgyoyRKPHOSP1Wp5XVd4AaABAg,Negatif,Netral,0.4747,0.8,"semoga kelompok roy suryo nonton video ini, berarti selama ini kita telah di sesatkan dan ikut arus yang tidak jelas"
Ugw6haicCqaJA9OyM_h4AaABAg,Negatif,Netral,0.4737,0.8,Harun jauh sekali dari pemikiran hukum dari para Hakim Mahkamah 😂😂😂😂
UgwvvNgxxbFiFEEnlSt4AaABAg,Netral,Negatif,0.4731,0.9,TIDAK ADA KERJAAN   SUDAH  AKHIR  ZAMAN
Ugw2_r6HU9f3xirfVwZ4AaABAg,Negatif,Positif,0.4685,0.8,"Tompel ini sama saja dengan roipanci panci yg mengatakan izazah Jokowi palsu,tapi dia tidak bisa menunjukan yg palsu ,hanya editan aja yg dia punya. Rakyat indonesia sekarang sudah tahu persis bahwa tompel cs ini sudah bener2 goblogggg beneran."
Ugxex_UnKUzMgzXM11J4AaABAg,Positif,Negatif,0.4661,0.85,"Betul dibilang ibu Frof Dosen ini, Pak Jkw tunjukan Saja ijazah asli nya tebuka di  depan  Publik selesai lah ke gaduhan di RI ini🧑‍🎄🤝♥️🇲🇨💪💪💪"
UgxiDz-bGlv-8ERi-3Z4AaABAg,Netral,Positif,0.4634,0.9,Gk pnting
UgxIlyVmEKgVLok1jyp4AaABAg,Positif,Negatif,0.4573,0.85,Yaaa buktikan dulu ijasahnya mau se umur hidup juga ga apa² kalau ada asli nya
UgwSsPMAozMaMSJy2rZ4AaABAg,Negatif,Positif,0.4565,0.85,"Ngaku peneliti tapi gak ada legal standing meneliti
Roy Suryo cuma ngaku ngaku Ahli digital Forensik gak ada sertifikasi Ahli
dr. Tifa gak ada legal standing peneliti, dr Neuro Sains gak bisa membuktikan empirisme karena dasarnya neuro sains adalah Psikologi itu Pseudo sains
Rismon, gak ada legal standing sebagai Dosen Lagi, Ijazahnya ditolak Universitas Yamaguchi"
UgxxZNSpceULqyY3brl4AaABAg,Negatif,Netral,0.4528,0.82,"Tiap tampil di tv.. knp muka roy suryo tampak selalu tambah tua, kuyu, auranya gelap, walopun berusaha semangat tp sprtnya ada kputusasaan di alam bawahsadarnya,, smoga kebencianya tdk pernah dia bwa sampai keliang lahat, dan beliau sempat bertobat atas smua fitnahanya dan smua kt2 buruknya kepd org2 yg sdh dia sakiti.."
Ugxzvjy53jIk1sWDtcp4AaABAg,Positif,Negatif,0.4519,0.85,"Menurut saya Pak Jokowi berkewajiban menunjukkan ijazahnya kepada masyarakat sbgai pertanggungjawaban kepada pemilihnya.. Jika beliau benar, maka nama baiknya akan pulih dengan sendirinya, tidak perlu mempidanakan rakyatnya.."
UgwtPnQBvyan6Sj9pVZ4AaABAg,Netral,Negatif,0.4486,0.9,Hidup jokowi
Ugye_Wcv5TXZfNlbkXh4AaABAg,Negatif,Netral,0.4468,0.8,"Semoga Kel.Pk.Jokowi sehat,semangat dan dilindungi oleh TYME"
UgwXMldinZ8o63L82Lt4AaABAg,Positif,Netral,0.4463,0.85,"Menit 26:33 detik detik pengalihan bahasan biar ga klihatan menipu nya, nanya ijazah pas di tampilkan di layar malah muka berubah pura pura begok😂😂😂"
UgyaxnI-BB-fhZFPBeB4AaABAg,Negatif,Positif,0.4453,0.85,Lah... Tuduhan ijazah palsu itu langkah politik tidak berbobot tidak bermutu dan dangkal. Rakyat kecil saja secara wajar mampu mencerna dalam berfikir.
Ugy9LpUj26NgU1F6_k14AaABAg,Positif,Negatif,0.4419,0.95,"AI UGM lebih jujur daripada manusia-manusia ini, sebuah program komputer yang berisikan data internal UGM gak mungkin bisa diubah-ubah. Kalau anda cari (Alm) Bj Habibie di UGM jelas tidak ada karena beliau lulusan ITB, begitu juga jokowi, pasti ya tidak ada datanya 😂"
UgzjUOy81crXVVFmhPJ4AaABAg,Negatif,Netral,0.4412,0.8,"Memalukan, Keren Cadas digunduli pak Saldi Isra, udah sok paling hebat nih si RH, bertobatlah RH, ayo meminta Maaf secara Gentle, jangan Mbatu."
UgxJCHzIsDoJiiNFSgZ4AaABAg,Positif,Negatif,0.4409,0.85,"Termul cengok pas di bilang, sudah pernah liat ijazah asli jokowi ?? Kwkwkwkw"
Ugxk0nw9N1X1ln3C6ix4AaABAg,Negatif,Netral,0.4373,0.75,Sejak kapan relawan mempunyai kapasitas penelitian yg dmna bukan bidangnya..tidak punya legalstending pula dlam sbuah berperkara...kocak
UgxlaLMz1q5udIsq_RZ4AaABAg,Positif,Negatif,0.4347,0.85,"UGM adalah kampus besar, banyak mencetak orang2 besar dan cerdas. Tetapi anehnya ada satu orang lulus dengan IPK 2,5? Logikanya dengan IPK segitu ada dua kemungkinan yaitu berhenti atau lanjut dengan MEMPERBAIKI NILAINYA. jadi lebih percaya rektor nya atau Lisa AI yg telah di bungkam?"
Ugz1860nrH0UNsz2DN54AaABAg,Negatif,Netral,0.4316,0.75,"Kata Harun ""pura2 ada embors"" gimana ceritanya pura2 ada😂😂
Suda ga ada bahan utk berdebat ya jadi begitu la cara Refli Harun ngalur ngidul 😂😂"
Ugxyq5Qlu_YAaAxNhW94AaABAg,Netral,Positif,0.428,0.9,Bosen yg di bahas ijazah palsu terus
Ugy4AhWkM55e6wqy2Mh4AaABAg,Netral,Negatif,0.4249,0.9,Jooooooos pak Hakim🔥🔥🔥🔥🥰
Ugwj9rgra42tcyyyQfV4AaABAg,Netral,Positif,0.4233,0.9,"Di tahun itu, pemerintah kalo gk salah, kalo bukan anak orang terkenal susah untuk meneruskan ke perguruan Tinggi; Itu yg saya alami. Aku kelahiran th 1953."
Ugxe3aVH1slbwE4sSDd4AaABAg,Positif,Negatif,0.4228,0.85,Enak sekali hidup nya si jokodo bisa dpt harta triliun dgn pakai ijazah yg engga jelas dan menghalalkan segala cara..jgn sampai setelah komodo akan ada lagi jd presiden dg  pendidikan yg engga jelas
UgyjUPBModVKPo7vIZZ4AaABAg,Negatif,Positif,0.4209,0.8,Bodohnya manusia nuduh ijazah orang palsu tetapi tdk mampu utk membuktikan itu palsu malah memaksakan yg bersangkutan utk menunjukkan yg asli .
UgzRPw7WPZvevGScoEl4AaABAg,Negatif,Netral,0.42,0.75,Memang suryo kurang kerjaan.  Apa untung nya ungkit izaja jokowi
UgyjRpp9sM5kyXVQP2B4AaABAg,Netral,Negatif,0.4196,0.9,Semoga Kejujuran Hakim MK Terwujut Demi Masadepan Bangsa dan NKRI AAMIIN.
UgwQPrAb0ts2h3wjlBR4AaABAg,Positif,Negatif,0.4174,0.85,Kasus ijazah jokowi akan ada rekayasa hukum di pengadilan nanti hanya untuk menyelamatkan aib jokowi dalam kasus ijazahnya di mata dunia.hakim dan jaksa sudah di persiapkan dan prabowo juga ikut andil di blakang panggung. Roy suryo cs dan tersangka lainnya nasibnya sama seperti yang di alami bambang tri dan gus nur menjadi terpidana terkena UU ITE dalam kasus yang sama. hakim akan memutuskan jokowi sah atas kepemilikan ijazah s1 yang di terbitkan UGM 1985.drama rekayasa hukum kasus ijazah jokowi sudah terlihat dari pernyataan ova emelia Rektor UGM. Walaupun Hakim mengetahui ijazah jokowi palsu tapi hakim tidak bisa berbuat jujur karena hukum di indonesia tergantung pesanan. Setelah roy suryo cs menjadi terpidana termasuk terpidana lainnya 2/5 bulan setelah itu akan muncul abolisi dan amesti yang di keluarkan Prabowo kepada Roy suryo cs dan yang lainnya dan rekayasa hukum dalam kasus ijazah jokowi sudah tercium oleh banyak orang.
Ugy3oqTv-hn2Yu2wTsp4AaABAg,Positif,Negatif,0.413,0.85,RRT cs tidak mungkin berhenti ( smg tdk berhenti ) sebelum melihat betul ijasa itu DI HADIRKAN
UgydLagIjW8fTzzYHzd4AaABAg,Positif,Negatif,0.407,0.9,"Sudah saatnya pk hotman turun untuk mnyelsaikan ijazah palzu ini,"
UgxO6KEb5hhwu2jqRfp4AaABAg,Positif,Negatif,0.4042,0.9,"Udah jelas palsu, kalau asli gak akan takut nunjukin 
Bantu report hoax youtuber nusantara"
UgwSUMogsk_bVS8_QcV4AaABAg,Negatif,Netral,0.4023,0.75,"Roy Suryo Roy suryooo, hidup luh ribet banget😂😂
Pas pihak Jokowi berbicara, pihak Roy Suryo mulai nyerocos matahkan omongann😅😅😅😅"
UgyrjxQnmSxg8TSIX8B4AaABAg,Netral,Negatif,0.402,0.95,"Prof Gayus..  keputusan Megawati terbitkan inpres  ""Penyelamat Pengemplang utang BLBI"" legaitas berubah jika publik bersuara.. artinya keputusan Megawati dinggap masyarakat legalitasnya kurang kecakapannya kurang bisa dipersoalkan secara masih bisa dibatalkan.. bgmn prof.. belum lagi masalah lain zaman Megawati yg dianggap merugikan masyarakat dianggap kurang kacakap bekerja bisa dianulir dong ada tuntutan masif.."
Ugy_vo8qLnwRRJyRzAd4AaABAg,Negatif,Positif,0.3945,0.8,"video saat itu Kelulusan pak Jokowi dari UGM saat menjawab Tuduhan klo Ijazahnya Palsu maka yg dibahas itu karya ilmiah (skripsi).
suatu kata dalam kalimat itu pasti memiliki maqoosid atau maksud, dan memiliki makna yg tertuju pada object subjet dan tema saat itu. ini dalam Teori Kalimat (Bab Kalam)
klo ini ajah blom selesai berarti Pengacara Hasibuan harus blajar kalimat dulu.

maqosid/ Maksud Video Jokowi Tahun 2017 itu memperkenalkan pak Kasmujo sebagai Dosen Pembimbing Skripsi Pak Jokowi."
Ugx2PbnNUgEWFzzWO8V4AaABAg,Positif,Negatif,0.3908,0.9,Di acara TV lain koar koar skripsi jokowi palsu.. mulutmu roy roy😅
Ugy_tYSuQRz98Vn5kYN4AaABAg,Netral,Positif,0.3889,0.9,Bagaimana  penjelasan jurusan kuliah di ugm?
UgyHtgQLCW5YWdL49rl4AaABAg,Negatif,Positif,0.3884,0.85,"ketika UGM SDH mengklarifikasi bahwa ijazah p Jokowi adalah alumni dan lulus s1UGM ,lalu KLO ada orang yg TDK percaya menurut logika kita mereka adalah orang 2 yg tau kebenaran tp dibutakan karena kebencian."
UgzaN5XaazV15vZuN1x4AaABAg,Positif,Negatif,0.3836,0.88,"Maling motor barang bukti yang ditahan motor hasil curian, bukan foto atau photocopy motor 
Begal yg ditahan sajamnya bukan foto atau photocopy sajamnya
Kasus narkoba yang ditahan narkobanya bukan foto /photocopy narkoba 

Kasus isi koq bisa ya yang disita barang buktinya PHOTOCOPY 

Jadi besok2 kalau ada razia kasih SIM & STNK PHOTOCOPY saja ya 

Kan pak polisi yang mengajarkan dan memberi contoh kepada kami, bahwa asli & photocopy sama kuat bisa jadi barang bukti"
UgxR3mHzxWNaMPIqVEZ4AaABAg,Netral,Negatif,0.3779,0.9,Sadar lah saling membenci..tidak kah kalian rindu hidup yg penuh damai suka cita??
Ugwj_8mv7We1BlxI-z54AaABAg,Negatif,Positif,0.3776,0.8,Asli mah dari kampus yang ngeluarin
UgzZb5v4FhS2i5Z4rfV4AaABAg,Positif,Negatif,0.3772,0.9,Kelihataan bgt bohong. Jgn kasih kendor pak roy suryo. Mantaps👍👍👍
UgxJcy-Es5cQN1z51UZ4AaABAg,Negatif,Netral,0.3757,0.75,Oh gak bisalah. Metro sbg media jadi jubir jkw kalo spt ini
UgxUagWYb4C8Mko92QF4AaABAg,Positif,Negatif,0.374,0.85,"Cakep roy suryo 😊 99,9999% akun fufufafa identik dgn gibran, sama halnya dgn ijazah jokowi ini. Ugm,advokat,dan pendukung jkw bener2 melacurkan diri demi membela jkw"
Ugy8uULUH5UdvOwptoR4AaABAg,Negatif,Netral,0.3695,0.75,"harus sampai di pe gadilan saja supaya tau diri roy suryo grop ini, masukin semua,oke"
UgxRnrIn2lx1TRx9fbV4AaABAg,Positif,Negatif,0.3666,0.9,Saya yakin Roy Suryo benar
Ugx6XQBp-h5e6eUpC2B4AaABAg,Netral,Negatif,0.365,0.9,"Biar jelas siapa salah, siapa benar, giring terus ke pengadilan"
Ugyc34FqkKXXMY7HENN4AaABAg,Negatif,Positif,0.36,0.75,Jokowi pasti menang di pengadilan
UgxyZFCOzaFDNd3TREF4AaABAg,Positif,Negatif,0.3585,0.85,"Klu memang pengecut jangan koar koar ijasah palsu,roy cs pejuang konsisten,semangat roy cs ,"
Ugw7MqGiwownR5OIe1p4AaABAg,Negatif,Netral,0.3577,0.8,Akhirnya tidak ada bukti. Akhirnya karang mengarang.  Akhirnya divtolal
UgyqDYuOQNW309V4tAx4AaABAg,Positif,Negatif,0.3565,0.95,"TIDAK PERLU ADA MEDIASI DAN PERDAMAIAN APAPUN,  RAKYAT MENUNGGU JOKOWI DATANG KE PANGADILAN UTK PEMBUKTIAN.
SARAN SAYA , JOKOWI jangan takut di penjara krn memalsukan ijazah, UU mengatur kalo  dipenjara itu juga di kasih makan , tetap tenang dan jangan takut...jangan percaya cerita orang kalo di penjara itu menderita.......malah santai dan dikasih makan...setelah keluar penjara terbukti Bambang tri, Gus Nur pada gemuk badan nya itu. krn tiap hari ..bolakk..balikk...makan tidur..makan tidur"
UgwJZbqJBv53kye76Zp4AaABAg,Negatif,Positif,0.3562,0.8,Tidak di tunjukan salah di tunjukan salah!!! Paraaaaa...
Ugxx4foqkjS6C-RROGx4AaABAg,Positif,Negatif,0.3536,0.85,Lanjutkan roy sampai ke pengadilan.....karena penelitian roy telematika adalah benar ...karena pakar adalah orang yg paling super...jangan di undur2 ...saya dukung kebenaran ..karena ketololan di ulang2 jadi pembenaran😂😂😂😂
Ugzu6z9bzqAT08JUJ6x4AaABAg,Negatif,Positif,0.3526,0.9,"Benar..yg dimaksud palsu ini apakah fisik ijasahnya atau proses memperoleh ijasahnya?
Karena secara fisik sudah dinyatakan asli, dan pernyataan ini oleh instansi yg mempunyai kewenangan.
Begitu juga secara substansi memperoleh ijasahnya juga sudah dinyatakan benar ada dari pendaftaran sampai wisuda dan pernyataan ini dikeluarkan oleh UGM sendiri.
Jadi dari kedua sisi..baik secara fisik dan cara memperolehnya juga sudah di nyatakan asli dan benar."
UgxNUaYs76QbpPj2kOx4AaABAg,Positif,Negatif,0.349,0.9,"Termul ga pengacara ga relawan sama sama dongok, penjarakan jokowi!!!!!!"
Ugww9jOJv71cycoo6oJ4AaABAg,Negatif,Positif,0.3479,0.75,"Di pengadilan pidana gak ada bukti, di MK juga gak ada bukti, hahahaha"
UgynOp7UTvf2LvnG4V54AaABAg,Negatif,Netral,0.3473,0.88,Benar Bu kami dukung ibu rektor
Ugzmu05qhi-KZIbLlal4AaABAg,Positif,Negatif,0.3439,0.9,"Saya jangan kan tamat UGM, saya SD aja gak tamat, Tapi bisa berfikir logika, kalau emang ijazah nya asli, kenapa tidak di tunjukkan? Kenapa banyak alasan? Kalau pun sudah ada ijazah nya, itupun ijazah palsu karna udh di sogok uangnya kalian.. Kalau cuman ngomong, burung BEO pun bisa ngomong, Kami mau bukti bukan cuman kata kata kaliannn.."
Ugwlnl5R7c9jeOxMuvt4AaABAg,Negatif,Netral,0.3416,0.75,Bila perlu kuasa hukum Roisurio di hukum
UgwwpWGKnV25aeWUR4Z4AaABAg,Positif,Negatif,0.3412,0.85,"SAYA SIAP MUALAF JIKA IJAZAH JOKOWI DI PERIKSA di LAB SINGAPORE., tempat netral.
PASTI INI KENYATAAN PAHIT. 
TUHAN MEMBERKATI ROY SURYO Cs."
UgwNypf7UD8-F78L05R4AaABAg,Positif,Negatif,0.3362,0.95,"Parah si sampe sejauh ini
Udh lah Jokowi, akui saja kalau ijazah kau palsu"
Ugxo9YrQ-PsKd3yc9gx4AaABAg,Positif,Netral,0.336,0.9,rektor teruslah berbohong di akherat kelak akan dipertanggung jawabkan di hadapan Allah SWT
UgyJ4CL7o3GOHQb0VCZ4AaABAg,Positif,Netral,0.3353,0.95,"Kebanyakan mkn duit , sudah malu ya sama akademisi seluruh indonesia mengecam perbuatan Pratikno, Ova & semua petinggi2 kampus yg melindungi si jokoowii , Lah  sdh sangat jelas semua yg dipaparkan maestro Telematika IT Mas  Roy , abang  Rismon , ibu dokter cantik Tifa...2000% valid penelitian ROY SURYO RISMONSIANIPAR & Dokter TIFA T."
UgxmIAvH_DAQDXv94SB4AaABAg,Negatif,Positif,0.3343,0.75,Secara tidak langsung si Roy sudah menghina dan merendahkan UGM... Mana nih mahasiswa UGM??? Jangan diam saja lawan si Roy nih masa gak ada yg berani??
UgzwJfgxvz-u83txP8F4AaABAg,Negatif,Netral,0.3327,0.8,"Roy Suryo tu cuma cari panggung aja,supaya di liat ijazah orang yng di urus"
Ugw2SQGJ6pZ9DZzP-E14AaABAg,Positif,Negatif,0.3275,0.85,"Pengacara PK Jokowi berusaha mengalihkan opini,  
Tp untung nya Roy Suryo jawab dgn tegas dan benar..
Bgmanapun kalau kebenaran itu mau di salah tafsirkan tetap kebenaran, 
Tepat nya Jokowi harus bicara jujur, dan hentikan kebohongan publik, akui kesalahan dan jadi manusia yg Gentle"
Ugx3xjM9I_ZN2x0vIrZ4AaABAg,Negatif,Positif,0.3262,0.78,"Sy sebagai warga negara yg waras stoo sekarnag nunjukin apa yg emreka mau akrena malaikat pun yg mereka tunjukan mereka tak akan percaya, cukil di oegadilan saja tangkal ti rororis agar ga setial hr hadir di acara si Aiman sna mereka trus memframming palsu untuk membodohi publik."
Ugx1doefM5xAZkV5-tR4AaABAg,Negatif,Positif,0.3243,0.8,Saya kalau jadi anak dari ROY....saya sangat malu....ROY penuh dengan finah dan kebohongan...malu bangettttttt😭😭😭😭☹☹☹
UgxbKQsxaywnFRAL0it4AaABAg,Negatif,Positif,0.3231,0.75,"Kalo berkacamata sudut pandang politik ini adalah permainan strategi

Kenapa lama?


Sasaran isu ijazah palsu adalah menurunkan pamor jokowi di pilpres berikutnya

Dan serangan baliknya semakin lama di ungkap akan semakin banyak yang menjadi tersangka

Niat hati membuat jebakan ternyata justru malah kena jebakan sendiri"
UgwyIXkJbP6Ky2w01_R4AaABAg,Negatif,Positif,0.3213,0.8,Adili saja roysuryo. Ini masyarakat maunyadibodohi oleh segelintir orang yang mencoba melakukan pembenaran. Aneh negara ini gak tegas. Kalau dibiarkan lama lama orang suka suka sendirinya bikin pembenaran ...lama lama kejahatan merajalela
UgxCThCBPy7Yp9yGcg94AaABAg,Positif,Negatif,0.3176,0.95,PECAT OKNUM YANG TERLIBAT MELINDUNGI IJAZAH PALSU JOKOWIDODO PECAT GARA GARA IJAZAH JOKOWIDODO MENG HILANG KAN BARANG BUKTI. KARENA MENGESEKUSI BAMBANGTRIONO dll bp GUSNUR dll.
UgxJARHke2J3ZXusZk14AaABAg,Netral,Negatif,0.317,0.9,"Sdh 18 des ruu pa perampasan asset korupsi blm di sentuh, mana mahasiswa garang itu katanya mau kawal."
UgwbsSXgFidBoMD4-0V4AaABAg,Positif,Negatif,0.3154,0.9,Rakyat udah dibohobgi jokowi.udah jelas poto ijasah  jokowi itu bkn poto jokowi dn entah poto siapa.kenapa para termul dan parcok mati2an mengatakan itu ijasah asli.jika nanti dlm sidanf ternyata Roy cs kalah dan hakim memutuskan bahwa ijasah jokowi itu asli berarti para penegak hukum ini matanya udah tertutup amplop.hukum di indonesia ini sejak rezim jokowi sudah rusak dan sepertinya lembaga2 hukum dan lainya udah tunduk dibawah ketiak jokowi.
UgxrfzdPR-KiErlRR4V4AaABAg,Positif,Netral,0.3147,0.9,"Cah ki nek Bodho, tetep ora iso mikir rasional, demi gengsi ora gelem ngaku nek ijasah e palsu, cah ora nduwe isin Babar blas"
UgzYDvDnMdvIVHF_Qkt4AaABAg,Negatif,Positif,0.3139,0.9,"roy suryo, rismon, tifa yang menyatakan Ijazah pak jokowi palsu dan skirpsi nya gak bener. 
Kalo ujung nya tidak terbukti itu palsu. Harus dilanjutkan secara hukum orang yg menyatakan ijazah itu palsu. Bikin kegaduhan,"
UgwO2F__jtJlGRkM6r54AaABAg,Positif,Netral,0.3119,0.85,Ga kaget izasah nya juga ga ada
UgyIMOJ_oGZ49Yb3S5J4AaABAg,Positif,Netral,0.3119,0.9,"Ketahuan yang edit ijazah itu si joshua termul dan andi termul.. 

Harus kena pasal ITE nih"
UgwWTLEdruCY0KaMvk14AaABAg,Netral,Positif,0.3086,0.9,Jokowi dan keluarga malah ketawa liat acara ini....
UgzkiEEPVgau-tKocH94AaABAg,Negatif,Positif,0.305,0.85,"Banyak pembenci bpk Jokowi karena merasa mempunyai derajat yg lebih tinggi. 
Mereka tidak habis pikir dan tidak bisa terima... mengapa Jokowi bisa membawa naik bangsa indo ke level lebih tinggi ?
Mengapa bukan mereka yg melakukan / mendapatkan kehormatan itu ? Mengapa Jokowi yg jadi pahlawan dan dicintai mayoritas anak bangsa ?
Mengapa....????

Mereka lupa :
- mereka tdk punya akar kerendahan hati,
- mereka tidak punya semangat kerja keras yg disertai kejujuran dan ketulusan,
- mereka lebih suka mengambil/menerima daripada memberi.

Mayoritas rakyat indo mempunyai mata hati nurani, menyimak dan melihat secara terang benderang :

Bpk Jokowi adalah Berlian !
Sementara mereka adalah karat besi yg tak berguna

Salam jujur dan tetap berjuang bpk Joko Widodo 🙏"
Ugwz938mF9CyiyndVhV4AaABAg,Positif,Netral,0.3012,0.85,"gassss trus bg rismon,sedeherna ,lugas masuk akal seha,
t sehat² slalu para pejuang 8jazh jkw"
Ugw1Cw5RVBmu8znKvlB4AaABAg,Positif,Negatif,0.2995,0.85,"Pak yg dari penasehat polri, bilang tadi pak Jokowi di laporkan ijazahnya palsu.pak penasehat tanya mana buktinya ijazah palsu! Kalau saya yg jawab, buktinya ada di pak Jokowi, kemudian ijazah aslinya ada juga di pak jokowi.jadi semua ada di pak Jokowi!!? Sekarang Jokowi jujur dan berani tunjukkan ke pak rismon dan KK baru di teliti dan di uji keasliannya!!"
Ugz1iy1BfcTvcVFO4fV4AaABAg,Positif,Negatif,0.2991,0.9,1:46:17   cerdas keterangan topi merah.. itu dua gambar yg sama cuma di ubah perspektifnya saja...dibikin lurus seolah diliat dari atas seperti scanan.....itu kerjaan orang yg suka main potoshop  hehe......saya paham betul sbg desain grafis
UgwxQnOU7YGnKLEeJxt4AaABAg,Negatif,Positif,0.2979,0.8,Narasi dari pemuja Joko Widodo untuk rakyat akal sehat sudah tidak akan terpengaruh
UgxNwyue7RamRCq1BUV4AaABAg,Negatif,Netral,0.2937,0.75,"KAMI INGATKAN KAN  ROY.?
* STOPPP MULUT NYA ROY DAN STOPPP NARASI , NARASINYGBDI BANGUN  ROY ? JGN MEMBUAT DAN MENCOBA NARASU. NARASI ANDA ? SUPAYA KELUARGA M7 TDK HANCUR ???"
UgxXU-oXCKz9KkYbCVV4AaABAg,Positif,Negatif,0.2894,0.85,"Yg dajjal itu jokowi, apa susahnya dia tunjukan itu ijazah ke publik, biarkan para ahli untuk menelitinya, jangan trs di pendam dan membiarkan anak bangsa terus bertikai"
UgwyN4lL493KFqVYfgh4AaABAg,Netral,Negatif,0.2845,0.9,"Sabar ibu tifa kita orang jujur anggap aja gak dgr orang itu😅

Sehat² ibu tifa❤❤"
UgyAdS3vWIiZi6-fUeB4AaABAg,Positif,Netral,0.2841,0.88,"Prof. Dr. Ir. H. Achmad Sumitro Purwodipoero was born in Jakarta, 2 December 1935. In his career he became Dean of Faculty of Forestry UGM for three periods in a row from 1977-1988. So, Roy Suryo is right🎉"
Ugxru_gXJ4NzQMcsaiJ4AaABAg,Positif,Netral,0.2781,0.85,Nd bakal yg asli muncul nd punya ko
UgytsndZAvMSRiHxdL14AaABAg,Negatif,Netral,0.278,0.8,"selalu ...,
tampil ade darmawan, andi azwar, silvester matutina (sdh 3 bln-an tak nonggol), ketiganya rajin datangi polda metro, desak agar rrt ditangkap dan ditahan, tunggu yaa bisa berbalik arah."
UgxtUji_iWkEdX3WKPJ4AaABAg,Positif,Negatif,0.2763,0.9,Palsu di bilang asli kacauuu ...
Ugyl0rpwQyayVtB1Wix4AaABAg,Netral,Negatif,0.2745,0.95,Ijazah hilang bisa minta salinan dari UGM
UgxykE08rBfAqsyE-PB4AaABAg,Positif,Netral,0.2744,0.85,"Gila penegak hukum negara ini, kita dukung mas roy membuka kebenaran"
UgyzkgLqbKAcf-5EGq94AaABAg,Negatif,Netral,0.2702,0.8,"Nahhh...Khan...ngotot setelah di tunjukkan....masih diragukan dianggap salah, salah, kurang, kurang....kalau udah Otak pada Karatan....segala macam cara akan dilakukan untuk membenarkan sesuatu yang Salah....apa yang masih dukung, Percaya, apa masih WARAS????"
